,date,buyStart,buyEnd,sellStart,sellEnd
95,2018-11-16,30.6250,30.6860,31.0250,31.0860
96,2018-11-15,30.6700,30.6400,31.0700,31.0400
97,2018-11-14,30.6590,30.7150,31.0590,31.1150
98,2018-11-13,30.7320,30.6940,31.1320,31.0940
99,2018-11-12,30.6000,30.6850,31.0000,31.0850
100,2018-11-09,30.5400,30.6030,30.9400,31.0030
101,2018-11-08,30.5000,30.4900,30.9000,30.8900
102,2018-11-07,30.5220,30.5520,30.9220,30.9520
103,2018-11-06,30.5250,30.5740,30.9250,30.9740
104,2018-11-05,30.5200,30.5630,30.9200,30.9630
105,2018-11-02,30.6000,30.5170,31.0000,30.9170
106,2018-11-01,30.7470,30.7210,31.1470,31.1210
107,2018-10-31,30.7850,30.7600,31.1850,31.1600
108,2018-10-30,30.7750,30.7760,31.1750,31.1760
109,2018-10-29,30.7750,30.7870,31.1750,31.1870
110,2018-10-26,30.7650,30.7960,31.1650,31.1960
111,2018-10-25,30.7930,30.7900,31.1930,31.1900
112,2018-10-24,30.7500,30.7360,31.1500,31.1360
113,2018-10-23,30.7570,30.7720,31.1570,31.1720
114,2018-10-22,30.7620,30.7160,31.1620,31.1160
115,2018-10-19,30.7840,30.7620,31.1840,31.1620
116,2018-10-18,30.6850,30.7570,31.0850,31.1570
117,2018-10-17,30.6600,30.6400,31.0600,31.0400
118,2018-10-16,30.6840,30.7110,31.0840,31.1110
119,2018-10-15,30.7090,30.7270,31.1090,31.1270
120,2018-10-12,30.8370,30.6830,31.2370,31.0830
121,2018-10-11,30.8320,30.9000,31.2320,31.3000
122,2018-10-09,30.7320,30.7610,31.1320,31.1610
123,2018-10-08,30.6470,30.7260,31.0470,31.1260
124,2018-10-05,30.5920,30.6290,30.9920,31.0290
125,2018-10-04,30.5320,30.5840,30.9320,30.9840
126,2018-10-03,30.4690,30.4610,30.8690,30.8610
127,2018-10-02,30.3540,30.4630,30.7540,30.8630
128,2018-10-01,30.3200,30.3400,30.7200,30.7400
129,2018-09-28,30.3900,30.3370,30.7900,30.7370
130,2018-09-27,30.4840,30.3930,30.8840,30.7930
131,2018-09-26,30.4720,30.4830,30.8720,30.8830
132,2018-09-25,30.4980,30.4640,30.8980,30.8640
133,2018-09-21,30.5390,30.5000,30.9390,30.9000
134,2018-09-20,30.5520,30.5890,30.9520,30.9890
135,2018-09-19,30.6070,30.5820,31.0070,30.9820
136,2018-09-18,30.6080,30.6040,31.0080,31.0040
137,2018-09-17,30.5800,30.6020,30.9800,31.0020
138,2018-09-14,30.5730,30.5500,30.9730,30.9500
139,2018-09-13,30.5790,30.5970,30.9790,30.9970
140,2018-09-12,30.6140,30.6140,31.0140,31.0140
141,2018-09-11,30.6150,30.6070,31.0150,31.0070
142,2018-09-10,30.5920,30.6190,30.9920,31.0190
143,2018-09-07,30.5840,30.5580,30.9840,30.9580
144,2018-09-06,30.5660,30.5920,30.9660,30.9920
145,2018-09-05,30.5600,30.6030,30.9600,31.0030
146,2018-09-04,30.5300,30.5580,30.9300,30.9580
147,2018-09-03,30.5440,30.5040,30.9440,30.9040
148,2018-08-31,30.5290,30.5220,30.9290,30.9220
149,2018-08-30,30.5040,30.4900,30.9040,30.8900
150,2018-08-29,30.5330,30.4970,30.9330,30.8970
151,2018-08-28,30.5050,30.5160,30.9050,30.9160
152,2018-08-27,30.4940,30.5630,30.8940,30.9630
153,2018-08-24,30.6050,30.5740,31.0050,30.9740
154,2018-08-23,30.5130,30.5840,30.9130,30.9840
155,2018-08-22,30.4970,30.5270,30.8970,30.9270
156,2018-08-21,30.5000,30.5260,30.9000,30.9260
157,2018-08-20,30.5490,30.5550,30.9490,30.9550
158,2018-08-17,30.6000,30.5980,31.0000,30.9980
159,2018-08-16,30.6520,30.6470,31.0520,31.0470
160,2018-08-15,30.6100,30.6490,31.0100,31.0490
161,2018-08-14,30.6130,30.6060,31.0130,31.0060
162,2018-08-13,30.5430,30.6060,30.9430,31.0060
163,2018-08-10,30.4350,30.4970,30.8350,30.8970
164,2018-08-09,30.4090,30.4200,30.8090,30.8200
165,2018-08-08,30.3820,30.4120,30.7820,30.8120
166,2018-08-07,30.4370,30.4100,30.8370,30.8100
167,2018-08-06,30.4590,30.4170,30.8590,30.8170
168,2018-08-03,30.4940,30.4950,30.8940,30.8950
169,2018-08-02,30.4110,30.4780,30.8110,30.8780
170,2018-08-01,30.3950,30.4090,30.7950,30.8090
171,2018-07-31,30.3900,30.4070,30.7900,30.8070
172,2018-07-30,30.3800,30.4020,30.7800,30.8020
173,2018-07-27,30.3800,30.3860,30.7800,30.7860
174,2018-07-26,30.3150,30.3620,30.7150,30.7620
175,2018-07-25,30.4720,30.4160,30.8720,30.8160
